Date,PM2.5 AQI Value,Main Pollutant,Site Name,Site ID,Source
12/09/2013,130,,Hillsboro - Hare Field,41-067-0004,AQS
12/10/2013,112,,Hillsboro - Hare Field,41-067-0004,AQS
12/11/2013,151,,Hillsboro - Hare Field,41-067-0004,AQS
12/12/2013,149,,Hillsboro - Hare Field,41-067-0004,AQS
12/13/2013,82,,Hillsboro - Hare Field,41-067-0004,AQS
12/14/2013,60,,Hillsboro - Hare Field,41-067-0004,AQS
12/15/2013,59,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
12/16/2013,48,,Portland - SE Lafayette,41-051-0080,AQS
12/17/2013,48,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
12/18/2013,58,,Portland - SE Lafayette,41-051-0080,AQS
12/19/2013,71,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
12/20/2013,67,,Hillsboro - Hare Field,41-067-0004,AQS
12/21/2013,59,,YACOLT - YACOLT RD,53-011-0022,AQS
12/22/2013,60,,Hillsboro - Hare Field,41-067-0004,AQS
12/23/2013,47,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
12/24/2013,68,,Portland - SE Lafayette,41-051-0080,AQS
12/25/2013,64,,Hillsboro - Hare Field,41-067-0004,AQS
12/26/2013,76,,YACOLT - YACOLT RD,53-011-0022,AQS
12/27/2013,64,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
12/28/2013,76,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
12/29/2013,60,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
12/30/2013,80,,Portland - SE Lafayette,41-051-0080,AQS
12/31/2013,77,,Portland - SE Lafayette,41-051-0080,AQS
01/01/2014,74,,Hillsboro - Hare Field,41-067-0004,AQS
01/02/2014,58,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
01/03/2014,71,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
01/04/2014,98,,Hillsboro - Hare Field,41-067-0004,AQS
01/05/2014,97,,Hillsboro - Hare Field,41-067-0004,AQS
01/06/2014,93,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
01/07/2014,77,,Hillsboro - Hare Field,41-067-0004,AQS
01/08/2014,40,,Hillsboro - Hare Field,41-067-0004,AQS
01/09/2014,31,,Hillsboro - Hare Field,41-067-0004,AQS
01/10/2014,49,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
01/11/2014,21,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
01/12/2014,18,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
01/13/2014,35,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
01/14/2014,57,,Portland - SE Lafayette,41-051-0080,AQS
01/15/2014,54,,Portland - SE Lafayette,41-051-0080,AQS
01/16/2014,60,,YACOLT - YACOLT RD,53-011-0022,AQS
01/17/2014,74,,YACOLT - YACOLT RD,53-011-0022,AQS
01/18/2014,87,,YACOLT - YACOLT RD,53-011-0022,AQS
01/19/2014,102,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
01/20/2014,67,,Hillsboro - Hare Field,41-067-0004,AQS
01/21/2014,69,,Hillsboro - Hare Field,41-067-0004,AQS
01/22/2014,55,,YACOLT - YACOLT RD,53-011-0022,AQS
01/23/2014,44,,YACOLT - YACOLT RD,53-011-0022,AQS
01/24/2014,49,,YACOLT - YACOLT RD,53-011-0022,AQS
01/25/2014,77,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
01/26/2014,104,,Hillsboro - Hare Field,41-067-0004,AQS
01/27/2014,70,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
01/28/2014,40,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
01/29/2014,15,,Hillsboro - Hare Field,41-067-0004,AQS
01/30/2014,26,,Hillsboro - Hare Field,41-067-0004,AQS
01/31/2014,49,,Hillsboro - Hare Field,41-067-0004,AQS
02/01/2014,59,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
02/02/2014,63,,YACOLT - YACOLT RD,53-011-0022,AQS
02/03/2014,75,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
02/04/2014,75,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
02/05/2014,20,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
02/06/2014,41,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
02/07/2014,54,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
02/08/2014,18,,Hillsboro - Hare Field,41-067-0004,AQS
02/09/2014,55,,Hillsboro - Hare Field,41-067-0004,AQS
02/10/2014,89,,Portland - SE Lafayette,41-051-0080,AQS
02/11/2014,35,,Hillsboro - Hare Field,41-067-0004,AQS
02/12/2014,23,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
02/13/2014,33,,Hillsboro - Hare Field,41-067-0004,AQS
02/14/2014,35,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
02/15/2014,22,,Hillsboro - Hare Field,41-067-0004,AQS
02/16/2014,14,,Portland - SE Lafayette,41-051-0080,AQS
02/17/2014,19,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
02/18/2014,19,,Portland - SE Lafayette,41-051-0080,AQS
02/19/2014,23,,Portland - SE Lafayette,41-051-0080,AQS
02/20/2014,24,,Portland - SE Lafayette,41-051-0080,AQS
02/21/2014,43,,Portland - SE Lafayette,41-051-0080,AQS
02/22/2014,57,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
02/23/2014,56,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
02/24/2014,20,,Hillsboro - Hare Field,41-067-0004,AQS
02/25/2014,28,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
02/26/2014,43,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
02/27/2014,54,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
02/28/2014,36,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
03/01/2014,35,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
03/02/2014,25,,Portland - SE Lafayette,41-051-0080,AQS
03/03/2014,16,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
03/04/2014,38,,Hillsboro - Hare Field,41-067-0004,AQS
03/05/2014,18,,Portland - SE Lafayette,41-051-0080,AQS
03/06/2014,27,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
03/07/2014,33,,Hillsboro - Hare Field,41-067-0004,AQS
03/08/2014,61,,Portland - SE Lafayette,41-051-0080,AQS
03/09/2014,12,,Portland - SE Lafayette,41-051-0080,AQS
03/10/2014,25,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
03/11/2014,37,,Portland - SE Lafayette,41-051-0080,AQS
03/12/2014,56,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
03/13/2014,55,,Portland - SE Lafayette,41-051-0080,AQS
03/14/2014,33,,Portland - SE Lafayette,41-051-0080,AQS
03/15/2014,48,,Portland - SE Lafayette,41-051-0080,AQS
03/16/2014,10,,Portland - SE Lafayette,41-051-0080,AQS
03/17/2014,15,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
03/18/2014,37,,YACOLT - YACOLT RD,53-011-0022,AQS
03/19/2014,30,,Portland - SE Lafayette,41-051-0080,AQS
03/20/2014,31,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
03/21/2014,30,,YACOLT - YACOLT RD,53-011-0022,AQS
03/22/2014,52,,YACOLT - YACOLT RD,53-011-0022,AQS
03/23/2014,57,,YACOLT - YACOLT RD,53-011-0022,AQS
03/24/2014,57,,Hillsboro - Hare Field,41-067-0004,AQS
03/25/2014,24,,YACOLT - YACOLT RD,53-011-0022,AQS
03/26/2014,15,,Portland - SE Lafayette,41-051-0080,AQS
03/27/2014,9,,YACOLT - YACOLT RD,53-011-0022,AQS
03/28/2014,13,,Portland - SE Lafayette,41-051-0080,AQS
03/29/2014,13,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
03/30/2014,26,,Portland - SE Lafayette,41-051-0080,AQS
03/31/2014,28,,YACOLT - YACOLT RD,53-011-0022,AQS
04/01/2014,23,,Portland - SE Lafayette,41-051-0080,AQS
04/02/2014,35,,Portland - SE Lafayette,41-051-0080,AQS
04/03/2014,18,,YACOLT - YACOLT RD,53-011-0022,AQS
04/04/2014,18,,YACOLT - YACOLT RD,53-011-0022,AQS
04/05/2014,33,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
04/06/2014,14,,Portland - SE Lafayette,41-051-0080,AQS
04/07/2014,25,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
04/08/2014,20,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
04/09/2014,15,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
04/10/2014,26,,YACOLT - YACOLT RD,53-011-0022,AQS
04/11/2014,40,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
04/12/2014,26,,YACOLT - YACOLT RD,53-011-0022,AQS
04/13/2014,25,,YACOLT - YACOLT RD,53-011-0022,AQS
04/14/2014,20,,Portland - SE Lafayette,41-051-0080,AQS
04/15/2014,20,,YACOLT - YACOLT RD,53-011-0022,AQS
04/16/2014,30,,Portland - SE Lafayette,41-051-0080,AQS
04/17/2014,29,,Portland - SE Lafayette,41-051-0080,AQS
04/18/2014,21,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
04/19/2014,33,,Portland - SE Lafayette,41-051-0080,AQS
04/20/2014,43,,Portland - SE Lafayette,41-051-0080,AQS
04/21/2014,36,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
04/22/2014,11,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
04/23/2014,86,,Portland - SE Lafayette,41-051-0080,AQS
04/24/2014,10,,Portland - SE Lafayette,41-051-0080,AQS
04/25/2014,25,,Portland - SE Lafayette,41-051-0080,AQS
04/26/2014,20,,Portland - SE Lafayette,41-051-0080,AQS
04/27/2014,13,,YACOLT - YACOLT RD,53-011-0022,AQS
04/28/2014,23,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
04/29/2014,26,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
04/30/2014,14,,SAUVIE ISLAND-SIS,41-009-0004,AQS
05/01/2014,21,,SAUVIE ISLAND-SIS,41-009-0004,AQS
05/02/2014,30,,Portland - SE Lafayette,41-051-0080,AQS
05/03/2014,14,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
05/04/2014,9,,Portland - SE Lafayette,41-051-0080,AQS
05/05/2014,18,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
05/06/2014,24,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
05/07/2014,48,,SAUVIE ISLAND-SIS,41-009-0004,AQS
05/08/2014,54,,SAUVIE ISLAND-SIS,41-009-0004,AQS
05/09/2014,12,,Portland - SE Lafayette,41-051-0080,AQS
05/10/2014,13,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
05/11/2014,43,,Portland - SE Lafayette,41-051-0080,AQS
05/12/2014,23,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
05/13/2014,31,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
05/14/2014,53,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
05/15/2014,40,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
05/16/2014,34,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
05/17/2014,20,,Portland - SE Lafayette,41-051-0080,AQS
05/18/2014,11,,SAUVIE ISLAND-SIS,41-009-0004,AQS
05/19/2014,13,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
05/20/2014,17,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
05/21/2014,17,,YACOLT - YACOLT RD,53-011-0022,AQS
05/22/2014,33,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
05/23/2014,23,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
05/24/2014,13,,YACOLT - YACOLT RD,53-011-0022,AQS
05/25/2014,23,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
05/26/2014,17,,Portland - SE Lafayette,41-051-0080,AQS
05/27/2014,13,,YACOLT - YACOLT RD,53-011-0022,AQS
05/28/2014,17,,Portland - SE Lafayette,41-051-0080,AQS
05/29/2014,36,,Portland - SE Lafayette,41-051-0080,AQS
05/30/2014,33,,Portland - SE Lafayette,41-051-0080,AQS
05/31/2014,32,,Portland - SE Lafayette,41-051-0080,AQS
06/01/2014,31,,Portland - SE Lafayette,41-051-0080,AQS
06/02/2014,29,,SAUVIE ISLAND-SIS,41-009-0004,AQS
06/03/2014,27,,Portland - SE Lafayette,41-051-0080,AQS
06/04/2014,34,,Portland - SE Lafayette,41-051-0080,AQS
06/05/2014,28,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
06/06/2014,29,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
06/07/2014,15,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
06/08/2014,16,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
06/09/2014,10,,Portland - SE Lafayette,41-051-0080,AQS
06/10/2014,16,,Portland - SE Lafayette,41-051-0080,AQS
06/11/2014,15,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
06/12/2014,13,,YACOLT - YACOLT RD,53-011-0022,AQS
06/13/2014,22,,Portland - SE Lafayette,41-051-0080,AQS
06/14/2014,37,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
06/15/2014,27,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
06/16/2014,25,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
06/17/2014,20,,Portland - SE Lafayette,41-051-0080,AQS
06/18/2014,21,,Portland - SE Lafayette,41-051-0080,AQS
06/19/2014,31,,Portland - SE Lafayette,41-051-0080,AQS
06/20/2014,26,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
06/21/2014,28,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
06/22/2014,27,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
06/23/2014,30,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
06/24/2014,24,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
06/25/2014,25,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
06/26/2014,24,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
06/27/2014,24,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
06/28/2014,24,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
06/29/2014,25,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
06/30/2014,25,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/01/2014,27,,Portland - SE Lafayette,41-051-0080,AQS
07/02/2014,33,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/03/2014,29,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/04/2014,62,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
07/05/2014,33,,Beaverton - Highland Park,41-067-0111,AQS
07/06/2014,27,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/07/2014,28,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/08/2014,29,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/09/2014,30,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/10/2014,34,,Portland - SE Lafayette,41-051-0080,AQS
07/11/2014,33,,SAUVIE ISLAND-SIS,41-009-0004,AQS
07/12/2014,38,,SAUVIE ISLAND-SIS,41-009-0004,AQS
07/13/2014,47,,Portland - SE Lafayette,41-051-0080,AQS
07/14/2014,35,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/15/2014,43,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/16/2014,39,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/17/2014,28,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/18/2014,28,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/19/2014,25,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/20/2014,24,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/21/2014,26,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/22/2014,37,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/23/2014,28,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/24/2014,25,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/25/2014,26,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/26/2014,26,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/27/2014,29,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/28/2014,36,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
07/29/2014,27,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/30/2014,28,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
07/31/2014,32,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
08/01/2014,38,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/02/2014,38,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/03/2014,48,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/04/2014,50,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/05/2014,28,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/06/2014,26,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/07/2014,28,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/08/2014,30,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/09/2014,29,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/10/2014,42,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/11/2014,61,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
08/12/2014,47,,Hillsboro - Hare Field,41-067-0004,AQS
08/13/2014,39,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/14/2014,30,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/15/2014,53,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/16/2014,35,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/17/2014,40,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/18/2014,50,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/19/2014,39,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/20/2014,30,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
08/21/2014,29,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/22/2014,36,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
08/23/2014,45,,SAUVIE ISLAND-SIS,41-009-0004,AQS
08/24/2014,48,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
08/25/2014,32,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
08/26/2014,51,,Portland - SE Lafayette,41-051-0080,AQS
08/27/2014,38,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/28/2014,24,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/29/2014,28,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/30/2014,28,,Portland - SE Lafayette,41-051-0080,AQS
08/31/2014,27,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/01/2014,27,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/02/2014,25,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/03/2014,27,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/04/2014,25,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/05/2014,26,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/06/2014,32,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/07/2014,53,,SAUVIE ISLAND-SIS,41-009-0004,AQS
09/08/2014,27,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/09/2014,27,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/10/2014,29,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/11/2014,28,,Portland - SE Lafayette,41-051-0080,AQS
09/12/2014,20,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
09/13/2014,29,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
09/14/2014,108,,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS
09/15/2014,153,,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS
09/16/2014,99,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/17/2014,63,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/18/2014,50,,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS
09/19/2014,30,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/20/2014,64,,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS
09/21/2014,51,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/22/2014,45,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/23/2014,58,,Portland - SE Lafayette,41-051-0080,AQS
09/24/2014,26,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/25/2014,25,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/26/2014,26,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/27/2014,27,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/28/2014,34,,Portland - SE Lafayette,41-051-0080,AQS
09/29/2014,32,,SAUVIE ISLAND-SIS,41-009-0004,AQS
09/30/2014,24,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
10/01/2014,35,,Portland - SE Lafayette,41-051-0080,AQS
10/02/2014,48,,Vancouver-NE 84th Ave,53-011-0024,AQS
10/03/2014,47,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
10/04/2014,50,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
10/05/2014,50,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
10/06/2014,43,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
10/07/2014,33,,Portland - SE Lafayette,41-051-0080,AQS
10/08/2014,32,,Portland - SE Lafayette,41-051-0080,AQS
10/09/2014,59,,Portland - SE Lafayette,41-051-0080,AQS
10/10/2014,58,,Vancouver-NE 84th Ave,53-011-0024,AQS
10/11/2014,25,,SAUVIE ISLAND-SIS,41-009-0004,AQS
10/12/2014,47,,Vancouver-NE 84th Ave,53-011-0024,AQS
10/13/2014,30,,Vancouver-NE 84th Ave,53-011-0024,AQS
10/14/2014,25,,Portland - SE Lafayette,41-051-0080,AQS
10/15/2014,13,,Portland - SE Lafayette,41-051-0080,AQS
10/16/2014,31,,YACOLT - YACOLT RD,53-011-0022,AQS
10/17/2014,36,,Hillsboro - Hare Field,41-067-0004,AQS
10/18/2014,46,,YACOLT - YACOLT RD,53-011-0022,AQS
10/19/2014,45,,Portland - SE Lafayette,41-051-0080,AQS
10/20/2014,21,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
10/21/2014,24,,Portland - SE Lafayette,41-051-0080,AQS
10/22/2014,18,,Portland - SE Lafayette,41-051-0080,AQS
10/23/2014,33,,Portland - SE Lafayette,41-051-0080,AQS
10/24/2014,43,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
10/25/2014,21,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
10/26/2014,39,,Hillsboro - Hare Field,41-067-0004,AQS
10/27/2014,33,,Beaverton - Highland Park,41-067-0111,AQS
10/28/2014,51,,Portland - SE Lafayette,41-051-0080,AQS
10/29/2014,30,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
10/30/2014,41,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
10/31/2014,32,,Portland - SE Lafayette,41-051-0080,AQS
11/01/2014,54,,Portland - SE Lafayette,41-051-0080,AQS
11/02/2014,37,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/03/2014,27,,Portland - SE Lafayette,41-051-0080,AQS
11/04/2014,35,,Portland - SE Lafayette,41-051-0080,AQS
11/05/2014,51,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/06/2014,44,,Portland - SE Lafayette,41-051-0080,AQS
11/07/2014,50,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/08/2014,77,,Hillsboro - Hare Field,41-067-0004,AQS
11/09/2014,58,,Hillsboro - Hare Field,41-067-0004,AQS
11/10/2014,39,,YACOLT - YACOLT RD,53-011-0022,AQS
11/11/2014,23,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/12/2014,19,,Portland - SE Lafayette,41-051-0080,AQS
11/13/2014,54,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/14/2014,70,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/15/2014,80,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/16/2014,92,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/17/2014,112,,Vancouver-NE Vancouver Plaza Dr,53-011-0023,AQS
11/18/2014,127,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/19/2014,91,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/20/2014,81,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/21/2014,55,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/22/2014,47,,Hillsboro - Hare Field,41-067-0004,AQS
11/23/2014,53,,Hillsboro - Hare Field,41-067-0004,AQS
